Date,Precio_S&500,LogRend_S&500,Precio_USD/MXN,LogRend_USD/MXN
2019-06-20 00:00:00,2954.179932,0.009427605,19.00740051,-0.006055074
2019-06-21 00:00:00,2950.459961,-0.001260016,18.98889923,-0.000973847
2019-06-24 00:00:00,2945.350098,-0.001733388,19.0990696,0.005785064
2019-06-25 00:00:00,2917.379883,-0.009541776,19.19490051,0.005005024
2019-06-26 00:00:00,2913.780029,-0.001234696,19.21800041,0.001202716
2019-06-27 00:00:00,2924.919922,0.003815886,19.13669968,-0.004239421
2019-06-28 00:00:00,2941.76001,0.005740942,19.17284966,0.001887257
2019-07-01 00:00:00,2964.330078,0.007643019,19.13699913,-0.001871609
2019-07-02 00:00:00,2973.01001,0.002923847,19.09989929,-0.001940526
2019-07-03 00:00:00,2995.820068,0.007643096,19.04400063,-0.002930938
2019-07-05 00:00:00,2990.409912,-0.001807534,19.00383949,-0.002111087
2019-07-08 00:00:00,2975.949951,-0.004847173,18.99489975,-0.000470528
2019-07-09 00:00:00,2979.629883,0.001235793,18.93329048,-0.003248735
2019-07-10 00:00:00,2993.070068,0.004500547,19.16045952,0.011926982
2019-07-11 00:00:00,2999.909912,0.00228262,19.12849998,-0.001669387
2019-07-12 00:00:00,3013.77002,0.004609534,19.06728935,-0.003205101
2019-07-15 00:00:00,3014.300049,0.000175854,18.98759079,-0.004188618
2019-07-16 00:00:00,3004.040039,-0.003409585,18.9659996,-0.001137768
2019-07-17 00:00:00,2984.419922,-0.006552665,19.08959961,0.006495782
2019-07-18 00:00:00,2995.110107,0.003575598,19.05789948,-0.001661977
2019-07-19 00:00:00,2976.610107,-0.006195889,18.95669937,-0.005324288
2019-07-22 00:00:00,2985.030029,0.002824702,19.01259995,0.002944516
2019-07-23 00:00:00,3005.469971,0.006824145,19.03919983,0.001398088
2019-07-24 00:00:00,3019.560059,0.004677193,19.16839981,0.006763077
2019-07-25 00:00:00,3003.669922,-0.005276296,19.0583992,-0.005755173
2019-07-26 00:00:00,3025.860107,0.007360536,19.02619934,-0.001690965
2019-07-29 00:00:00,3020.969971,-0.001617422,19.03096008,0.000250189
2019-07-30 00:00:00,3013.179932,-0.002581985,19.04669952,0.000826702
2019-07-31 00:00:00,2980.379883,-0.010945207,19.05540085,0.000456737
2019-08-01 00:00:00,2953.560059,-0.009039528,19.1364994,0.004246905
2019-08-02 00:00:00,2932.050049,-0.007309389,19.21030045,0.003849142
2019-08-05 00:00:00,2844.73999,-0.030230182,19.3384304,0.006647712
2019-08-06 00:00:00,2881.77002,0.012933024,19.68029976,0.017523794
2019-08-07 00:00:00,2883.97998,0.000766582,19.59586906,-0.004299341
2019-08-08 00:00:00,2938.090088,0.018588462,19.63229942,0.001857358
2019-08-09 00:00:00,2918.649902,-0.006638593,19.42765045,-0.010478807
2019-08-12 00:00:00,2882.699951,-0.012393809,19.42560005,-0.000105546
2019-08-13 00:00:00,2926.320068,0.015018346,19.58449936,0.008146618
2019-08-14 00:00:00,2840.600098,-0.029730352,19.37874031,-0.010561799
2019-08-15 00:00:00,2847.600098,0.002461237,19.65465927,0.014137818
2019-08-16 00:00:00,2888.679932,0.014323058,19.59860039,-0.002856268
2019-08-19 00:00:00,2923.649902,0.012033176,19.62229919,0.001208479
2019-08-20 00:00:00,2900.51001,-0.007946215,19.87310028,0.012700439
2019-08-21 00:00:00,2924.429932,0.00821298,19.75049973,-0.006188279
2019-08-22 00:00:00,2922.949951,-0.000506203,19.6718998,-0.003987582
2019-08-23 00:00:00,2847.110107,-0.026288881,19.79969978,0.006475564
2019-08-26 00:00:00,2878.379883,0.010923113,20.00429916,0.010280434
2019-08-27 00:00:00,2869.159912,-0.003208322,19.93589973,-0.003425095
2019-08-28 00:00:00,2887.939941,0.006524152,19.97400093,0.001909361
2019-08-29 00:00:00,2924.580078,0.012607482,20.13940048,0.008246645
2019-08-30 00:00:00,2926.459961,0.000642581,20.12080002,-0.000924013
2019-09-03 00:00:00,2906.27002,-0.006923009,20.12445068,0.000181421
2019-09-04 00:00:00,2937.780029,0.010783725,19.96069908,-0.008170233
2019-09-05 00:00:00,2976,0.012925913,19.68569946,-0.013872838
2019-09-06 00:00:00,2978.709961,0.000910191,19.70569992,0.001015473
2019-09-09 00:00:00,2978.429932,-9.40147E-05,19.5411396,-0.008385964
2019-09-10 00:00:00,2979.389893,0.000322252,19.55550003,0.000734612
2019-09-11 00:00:00,3000.929932,0.007203672,19.49200058,-0.003252424
2019-09-12 00:00:00,3009.570068,0.002875016,19.49939919,0.000379499
2019-09-13 00:00:00,3007.389893,-0.000724677,19.42849922,-0.003642634
2019-09-16 00:00:00,2997.959961,-0.003140513,19.3980999,-0.001565902
2019-09-17 00:00:00,3005.699951,0.002578425,19.42239952,0.001251897
2019-09-18 00:00:00,3006.72998,0.000342633,19.35280037,-0.003589884
2019-09-19 00:00:00,3006.790039,1.99745E-05,19.39669991,0.002265813
2019-09-20 00:00:00,2992.070068,-0.004907599,19.42919922,0.001674105
2019-09-23 00:00:00,2991.780029,-9.69406E-05,19.41889954,-0.000530254
2019-09-24 00:00:00,2966.600098,-0.008451989,19.47599983,0.002936135
2019-09-25 00:00:00,2984.870117,0.006139685,19.43569946,-0.002071376
2019-09-26 00:00:00,2977.620117,-0.002431871,19.56699944,0.006732891
2019-09-27 00:00:00,2961.790039,-0.005330535,19.65703011,0.004590596
2019-09-30 00:00:00,2976.73999,0.00503491,19.67869949,0.001101766
2019-10-01 00:00:00,2940.25,-0.012334127,19.73481941,0.002847752
2019-10-02 00:00:00,2887.610107,-0.018065404,19.80380058,0.003489309
2019-10-03 00:00:00,2910.629883,0.007940305,19.78370094,-0.001015454
2019-10-04 00:00:00,2952.01001,0.014116785,19.65304947,-0.006625898
2019-10-07 00:00:00,2938.790039,-0.004488352,19.52079964,-0.00675197
2019-10-08 00:00:00,2893.060059,-0.01568316,19.57089996,0.002563222
2019-10-09 00:00:00,2919.399902,0.009063297,19.62520027,0.002770701
2019-10-10 00:00:00,2938.129883,0.006395202,19.5848999,-0.002055612
2019-10-11 00:00:00,2970.27002,0.01087958,19.43470001,-0.007698727
2019-10-14 00:00:00,2966.149902,-0.001388082,19.30809975,-0.006535445
2019-10-15 00:00:00,2995.679932,0.009906445,19.26935005,-0.002008931
2019-10-16 00:00:00,2989.689941,-0.002001545,19.23064995,-0.002010396
2019-10-17 00:00:00,2997.949951,0.002759022,19.19490051,-0.001860712
2019-10-18 00:00:00,2986.199951,-0.003927046,19.17980003,-0.000787002
2019-10-21 00:00:00,3006.719971,0.006848114,19.11770058,-0.003243006
2019-10-22 00:00:00,2995.98999,-0.003575049,19.12179947,0.00021438
2019-10-23 00:00:00,3004.52002,0.002843103,19.14068985,0.00098741
2019-10-24 00:00:00,3010.290039,0.001918605,19.10160065,-0.002044293
2019-10-25 00:00:00,3022.550049,0.00406443,19.11790085,0.000852978
2019-10-28 00:00:00,3039.419922,0.00556582,19.03930092,-0.004119801
2019-10-29 00:00:00,3036.889893,-0.000832752,19.11020088,0.003716958
2019-10-30 00:00:00,3046.77002,0.003248089,19.10720062,-0.00015701
2019-10-31 00:00:00,3037.560059,-0.003027439,19.0929203,-0.000747658
2019-11-01 00:00:00,3066.909912,0.009615931,19.23880005,0.007611474
2019-11-04 00:00:00,3078.27002,0.003697246,19.08499908,-0.008026438
2019-11-05 00:00:00,3074.620117,-0.001186403,19.16790009,0.004334371
2019-11-06 00:00:00,3076.780029,0.000702251,19.1868,0.000985533
2019-11-07 00:00:00,3085.179932,0.002726375,19.15069962,-0.001883294
2019-11-08 00:00:00,3093.080078,0.002557403,19.1215992,-0.001520704
2019-11-11 00:00:00,3087.01001,-0.001964395,19.10950089,-0.000632904
2019-11-12 00:00:00,3091.840088,0.001563423,19.11149979,0.000104597
2019-11-13 00:00:00,3094.040039,0.000711282,19.29870033,0.009747516
2019-11-14 00:00:00,3096.629883,0.000836693,19.36521912,0.003440875
2019-11-15 00:00:00,3120.459961,0.007666029,19.31270027,-0.002715703
2019-11-18 00:00:00,3122.030029,0.000503026,19.19879913,-0.005915193
2019-11-19 00:00:00,3120.179932,-0.00059277,19.31719017,0.00614765
2019-11-20 00:00:00,3108.459961,-0.003763256,19.35853958,0.002138262
2019-11-21 00:00:00,3103.540039,-0.001584006,19.46969986,0.00572576
2019-11-22 00:00:00,3110.290039,0.002172574,19.38685036,-0.004264384
2019-11-25 00:00:00,3133.639893,0.007479252,19.34499931,-0.002161067
2019-11-26 00:00:00,3140.52002,0.002193164,19.44515038,0.005163748
2019-11-27 00:00:00,3153.629883,0.004165736,19.50729942,0.003191024
2019-11-29 00:00:00,3140.97998,-0.004019286,19.49144936,-0.00081285
2019-12-02 00:00:00,3113.870117,-0.008668484,19.53594971,0.002280468
2019-12-03 00:00:00,3093.199951,-0.006660225,19.5739994,0.001945782
2019-12-04 00:00:00,3112.76001,0.006303658,19.54949951,-0.001252439
2019-12-05 00:00:00,3117.429932,0.001499127,19.43110085,-0.006074767
2019-12-06 00:00:00,3145.909912,0.009094246,19.36300087,-0.003510845
2019-12-09 00:00:00,3135.959961,-0.003167834,19.2547493,-0.005606326
2019-12-10 00:00:00,3132.52002,-0.001097536,19.22999954,-0.001286211
2019-12-11 00:00:00,3141.629883,0.002903938,19.24990082,0.001034373
2019-12-12 00:00:00,3168.570068,0.008538667,19.10129929,-0.00774955
2019-12-13 00:00:00,3168.800049,7.25792E-05,18.98200035,-0.006265178
2019-12-16 00:00:00,3191.449951,0.007122361,19.03420067,0.002746216
2019-12-17 00:00:00,3192.52002,0.000335236,18.93618965,-0.005162509
2019-12-18 00:00:00,3191.139893,-0.000432394,18.91754913,-0.000984871
2019-12-19 00:00:00,3205.370117,0.004449379,18.97550011,0.003058662
2019-12-20 00:00:00,3221.219971,0.004932596,18.9090004,-0.003510659
2019-12-23 00:00:00,3224.01001,0.000865769,18.94129944,0.001706673
2019-12-24 00:00:00,3223.379883,-0.000195467,18.93449974,-0.000359052
2019-12-26 00:00:00,3239.909912,0.005115062,18.95210075,0.000929142
2019-12-27 00:00:00,3240.02002,3.39841E-05,18.92849922,-0.001246101
2019-12-30 00:00:00,3221.290039,-0.005797596,18.82789993,-0.005328873
2019-12-31 00:00:00,3230.780029,0.002941691,18.91769981,0.004758173
2020-01-02 00:00:00,3257.850098,0.008343895,18.8987999,-0.000999559
2020-01-03 00:00:00,3234.850098,-0.007084909,18.83029938,-0.003631181
2020-01-06 00:00:00,3246.280029,0.003527145,18.94475937,0.006060101
2020-01-07 00:00:00,3237.179932,-0.002807175,18.84144974,-0.005468127
2020-01-08 00:00:00,3253.050049,0.004890473,18.96419907,0.006493726
2020-01-09 00:00:00,3274.699951,0.006633214,18.81399918,-0.007951712
2020-01-10 00:00:00,3265.350098,-0.002859262,18.83480072,0.001105031
2020-01-13 00:00:00,3288.129883,0.006951994,18.79762077,-0.001975954
2020-01-14 00:00:00,3283.149902,-0.001515681,18.7901001,-0.000400167
2020-01-15 00:00:00,3289.290039,0.00186845,18.79380035,0.000196906
2020-01-16 00:00:00,3316.810059,0.008331747,18.78269958,-0.000590836
2020-01-17 00:00:00,3329.620117,0.003854723,18.76300049,-0.00104934
2020-01-21 00:00:00,3320.790039,-0.0026555,18.65369987,-0.00584236
2020-01-22 00:00:00,3321.75,0.000289034,18.75939941,0.005650418
2020-01-23 00:00:00,3325.540039,0.001140326,18.70041084,-0.003149435
2020-01-24 00:00:00,3295.469971,-0.009083289,18.74920082,0.002605635
2020-01-27 00:00:00,3243.629883,-0.015855752,18.86249924,0.006024655
2020-01-28 00:00:00,3276.23999,0.010003384,18.8920002,0.001562779
2020-01-29 00:00:00,3273.399902,-0.00086725,18.72405052,-0.008929741
2020-01-30 00:00:00,3283.659912,0.003129457,18.68190002,-0.00225368
2020-01-31 00:00:00,3225.52002,-0.017864444,18.78079987,0.005279922
2020-02-03 00:00:00,3248.919922,0.007228426,18.8664093,0.004547991
2020-02-04 00:00:00,3297.590088,0.014869316,18.81439972,-0.002760536
2020-02-05 00:00:00,3334.689941,0.011187779,18.67128944,-0.007635499
2020-02-06 00:00:00,3345.780029,0.003320155,18.58760071,-0.00449229
2020-02-07 00:00:00,3327.709961,-0.005415491,18.63969994,0.002798981
2020-02-10 00:00:00,3352.090088,0.00729969,18.8002491,0.008576408
2020-02-11 00:00:00,3357.75,0.001687049,18.70269966,-0.005202239
2020-02-12 00:00:00,3379.449951,0.006441853,18.6420002,-0.00325077
2020-02-13 00:00:00,3373.939941,-0.001631776,18.64039993,-8.58456E-05
2020-02-14 00:00:00,3380.159912,0.001841836,18.5951004,-0.002433138
2020-02-18 00:00:00,3370.290039,-0.002924214,18.54999924,-0.002428379
2020-02-19 00:00:00,3386.149902,0.004694748,18.5889492,0.002097527
2020-02-20 00:00:00,3373.22998,-0.003822817,18.55010033,-0.002092078
2020-02-21 00:00:00,3337.75,-0.010573809,18.84740067,0.015899811
2020-02-24 00:00:00,3225.889893,-0.034088079,19.0077095,0.008469652
2020-02-25 00:00:00,3128.209961,-0.030747904,19.03660011,0.001518788
2020-02-26 00:00:00,3116.389893,-0.003785697,19.05999947,0.001228422
2020-02-27 00:00:00,2978.76001,-0.045168136,19.28661919,0.011819679
2020-02-28 00:00:00,2954.219971,-0.008272463,19.45896912,0.008896552
2020-03-02 00:00:00,3090.22998,0.045010869,19.82309914,0.01853978
2020-03-03 00:00:00,3003.370117,-0.028510485,19.40500069,-0.021317081
2020-03-04 00:00:00,3130.120117,0.041336349,19.43160057,0.001369836
2020-03-05 00:00:00,3023.939941,-0.034510782,19.51720047,0.004395516
2020-03-06 00:00:00,2972.370117,-0.017200944,19.81450081,0.015117882
2020-03-09 00:00:00,2746.560059,-0.079010413,21.05750084,0.060842797
2020-03-10 00:00:00,2882.22998,0.048215052,20.81222916,-0.011716077
2020-03-11 00:00:00,2741.379883,-0.050102893,20.7894001,-0.001097508
2020-03-12 00:00:00,2480.639893,-0.099944852,21.41659927,0.029723042
2020-03-13 00:00:00,2711.02002,0.088808407,21.96719933,0.025384113
2020-03-16 00:00:00,2386.129883,-0.127652197,21.80861092,-0.007245513
2020-03-17 00:00:00,2529.189941,0.058226313,22.6009903,0.035688836
2020-03-18 00:00:00,2398.100098,-0.053222272,22.9605999,0.015785975
2020-03-19 00:00:00,2409.389893,0.004696761,23.64971924,0.029571544
2020-03-20 00:00:00,2304.919922,-0.044327624,24.04577065,0.016607881
2020-03-23 00:00:00,2237.399902,-0.029731501,24.7462101,0.028713226
2020-03-24 00:00:00,2447.330078,0.089683233,25.33620071,0.023561881
2020-03-25 00:00:00,2475.560059,0.01146899,24.76869965,-0.022653486
2020-03-26 00:00:00,2630.070068,0.060543831,24.00810051,-0.03118945
2020-03-27 00:00:00,2541.469971,-0.034267846,23.2371006,-0.032641129
2020-03-30 00:00:00,2626.649902,0.032966591,23.59460068,0.015267736
2020-03-31 00:00:00,2584.590088,-0.016142311,23.83300018,0.010053282
2020-04-01 00:00:00,2470.5,-0.045146363,23.75099945,-0.003446571
2020-04-02 00:00:00,2526.899902,0.022572657,24.2155304,0.019369567
2020-04-03 00:00:00,2488.649902,-0.015252861,24.23530006,0.000816071
2020-04-06 00:00:00,2663.679932,0.067968244,25.26199913,0.041491005
2020-04-07 00:00:00,2659.409912,-0.001604339,24.54240036,-0.028899007
2020-04-08 00:00:00,2749.97998,0.033489371,24.31159019,-0.009449049
2020-04-09 00:00:00,2789.820068,0.01438347,23.98450089,-0.013545374
2020-04-13 00:00:00,2761.629883,-0.010156059,23.44680023,-0.02267379
2020-04-14 00:00:00,2846.060059,0.03011456,23.58519936,0.005885334
2020-04-15 00:00:00,2783.360107,-0.022276733,23.36199951,-0.00950862
2020-04-16 00:00:00,2799.550049,0.005799838,24.23920059,0.036860432
2020-04-17 00:00:00,2874.560059,0.026440932,23.7602005,-0.019959249
2020-04-20 00:00:00,2823.159912,-0.018042846,24.02664948,0.011151676
2020-04-21 00:00:00,2736.560059,-0.031155115,24.0107193,-0.000663241
2020-04-22 00:00:00,2799.310059,0.022671301,24.36860085,0.014795085
2020-04-23 00:00:00,2797.800049,-0.000539568,24.47929955,0.004532391
2020-04-24 00:00:00,2836.73999,0.013822091,24.76655006,0.011666111
2020-04-27 00:00:00,2878.47998,0.014606868,24.98579979,0.0088137
2020-04-28 00:00:00,2863.389893,-0.00525617,24.74970055,-0.009494265
2020-04-29 00:00:00,2939.51001,0.026236704,24.28359985,-0.01901217
2020-04-30 00:00:00,2912.429932,-0.009255143,23.74200058,-0.022555563
2020-05-01 00:00:00,2830.709961,-0.028460211,24.21430016,0.019697718
2020-05-04 00:00:00,2842.73999,0.004240823,24.83448982,0.025290031
2020-05-05 00:00:00,2868.439941,0.008999935,24.09020042,-0.030428269
2020-05-06 00:00:00,2848.419922,-0.00700388,23.9734993,-0.004856112
2020-05-07 00:00:00,2881.189941,0.011438956,24.42749977,0.018760513
2020-05-08 00:00:00,2929.800049,0.016730795,24.02206039,-0.016736946
2020-05-11 00:00:00,2930.189941,0.000133069,23.62509918,-0.01666292
2020-05-12 00:00:00,2870.120117,-0.020713366,23.92008972,0.012409008
2020-05-13 00:00:00,2820,-0.017616997,24.36327934,0.018358374
2020-05-14 00:00:00,2852.5,0.011458918,24.18569946,-0.007315527
2020-05-15 00:00:00,2863.699951,0.003918675,23.85129929,-0.013922834
2020-05-18 00:00:00,2953.909912,0.031015209,23.93400955,0.003461748
2020-05-19 00:00:00,2922.939941,-0.010539748,23.73130035,-0.008505574
2020-05-20 00:00:00,2971.610107,0.016513991,23.6653595,-0.002782513
2020-05-21 00:00:00,2948.51001,-0.007803968,23.19549942,-0.020054085
2020-05-22 00:00:00,2955.449951,0.002350946,22.87018013,-0.014124385
2020-05-26 00:00:00,2991.77002,0.012214285,22.5454998,-0.014298404
2020-05-27 00:00:00,3036.129883,0.014718447,22.21199989,-0.014902802
2020-05-28 00:00:00,3029.72998,-0.002110139,22.31138039,0.004464201
2020-05-29 00:00:00,3044.310059,0.004800794,22.19890022,-0.005054131
2020-06-01 00:00:00,3055.72998,0.003744216,22.18230057,-0.000748049
2020-06-02 00:00:00,3080.820068,0.008177307,22.04240036,-0.006326812
2020-06-03 00:00:00,3122.870117,0.013556671,21.72380066,-0.014559424
2020-06-04 00:00:00,3112.350098,-0.003374389,21.7208004,-0.000138119
2020-06-05 00:00:00,3193.929932,0.025874013,21.90247917,0.008329489
2020-06-08 00:00:00,3232.389893,0.011969656,21.47489929,-0.019715056
2020-06-09 00:00:00,3207.179932,-0.007829743,21.47299957,-8.84662E-05
2020-06-10 00:00:00,3190.139893,-0.005327256,21.88743019,0.019116196
2020-06-11 00:00:00,3002.100098,-0.060752693,21.97698021,0.004083043
2020-06-12 00:00:00,3041.310059,0.012976287,22.85466003,0.039159485
2020-06-15 00:00:00,3066.590088,0.008277861,22.48854065,-0.016149162
2020-06-16 00:00:00,3124.73999,0.018784853,22.15546036,-0.014921892
2020-06-17 00:00:00,3113.48999,-0.003606796,22.26922035,0.005121488
2020-06-18 00:00:00,3115.340088,0.000594043,22.34140015,0.003235994
2020-06-19 00:00:00,3097.73999,-0.005665514,22.67639923,0.014883236
2020-06-22 00:00:00,3117.860107,0.006474093,22.64150047,-0.001540176
2020-06-23 00:00:00,3131.290039,0.004298169,22.39909935,-0.010763776
2020-06-24 00:00:00,3050.330078,-0.026195266,22.38915062,-0.000444256
2020-06-25 00:00:00,3083.76001,0.010899828,22.79027939,0.017757608
2020-06-26 00:00:00,3009.050049,-0.024525204,22.67939949,-0.004877101
2020-06-29 00:00:00,3053.23999,0.014578888,23.05470085,0.016412689
2020-06-30 00:00:00,3100.290039,0.015292349,23.05657005,8.10735E-05
2020-07-01 00:00:00,3115.860107,0.005009564,23.00449944,-0.002260939
2020-07-02 00:00:00,3130.01001,0.00453097,22.71159935,-0.012814046
2020-07-06 00:00:00,3179.719971,0.015756931,22.38545036,-0.014464568
2020-07-07 00:00:00,3145.320068,-0.010877478,22.31100082,-0.003331343
2020-07-08 00:00:00,3169.939941,0.007796986,22.79269981,0.021360434
2020-07-09 00:00:00,3152.050049,-0.005659591,22.67180061,-0.005318413
2020-07-10 00:00:00,3185.040039,0.01041181,22.6026001,-0.00305694
2020-07-13 00:00:00,3155.219971,-0.009406645,22.48839951,-0.00506535
2020-07-14 00:00:00,3197.52002,0.013317301,22.70980072,0.009796982
2020-07-15 00:00:00,3226.560059,0.009041057,22.39599991,-0.013914214
2020-07-16 00:00:00,3215.570068,-0.003411915,22.31819916,-0.003479916
2020-07-17 00:00:00,3224.72998,0.002844563,22.41168022,0.00417981
2020-07-20 00:00:00,3251.840088,0.008371797,22.49246979,0.003598316
2020-07-21 00:00:00,3257.300049,0.001677629,22.48854065,-0.000174702
2020-07-22 00:00:00,3276.02002,0.005730631,22.29680061,-0.008562677
2020-07-23 00:00:00,3235.659912,-0.012396378,22.37017059,0.003285204
2020-07-24 00:00:00,3215.629883,-0.00620964,22.47820091,0.00481759
2020-07-27 00:00:00,3239.409912,0.007367929,22.28720093,-0.008533427
2020-07-28 00:00:00,3218.439941,-0.006494435,21.93610001,-0.015878882
2020-07-29 00:00:00,3258.439941,0.012351783,21.9333992,-0.000123129
2020-07-30 00:00:00,3246.219971,-0.003757302,21.97249985,0.001781112
2020-07-31 00:00:00,3271.120117,0.007641236,21.99539948,0.001041652
2020-08-03 00:00:00,3294.610107,0.007155363,22.26059914,0.011984944
2020-08-04 00:00:00,3306.51001,0.003605423,22.6257,0.016268167
2020-08-05 00:00:00,3327.77002,0.00640916,22.6284008,0.000119362
2020-08-06 00:00:00,3349.159912,0.006407126,22.37163925,-0.011411738
2020-08-07 00:00:00,3351.280029,0.000632829,22.4028492,0.001394095
2020-08-10 00:00:00,3360.469971,0.002738465,22.40461922,7.90056E-05
2020-08-11 00:00:00,3333.689941,-0.008001055,22.45709991,0.002339666
2020-08-12 00:00:00,3380.350098,0.013899502,22.41139984,-0.002037068
2020-08-13 00:00:00,3373.429932,-0.002049273,22.34090042,-0.003150653
2020-08-14 00:00:00,3372.850098,-0.000171897,22.15390015,-0.008405538
2020-08-17 00:00:00,3381.98999,0.002706178,21.93350029,-0.009998398
2020-08-18 00:00:00,3389.780029,0.00230074,22.14220047,0.00947015
2020-08-19 00:00:00,3374.850098,-0.004414123,22.13129997,-0.000492416
2020-08-20 00:00:00,3385.51001,0.003153655,22.17478943,0.001963137
2020-08-21 00:00:00,3397.159912,0.0034352,22.0883007,-0.003907944
2020-08-24 00:00:00,3431.280029,0.009993615,21.95966911,-0.00584054
2020-08-25 00:00:00,3443.620117,0.0035899,21.97299957,0.000606859
2020-08-26 00:00:00,3478.72998,0.010144001,21.8946991,-0.00356985
2020-08-27 00:00:00,3484.550049,0.001671646,21.93087006,0.001650679
2020-08-28 00:00:00,3508.01001,0.006710003,22.13290024,0.009169964
2020-08-31 00:00:00,3500.310059,-0.002197375,21.74990082,-0.017456003
2020-09-01 00:00:00,3526.649902,0.007496831,21.91254997,0.007450333
2020-09-02 00:00:00,3580.840088,0.01524905,21.74530029,-0.007661875
2020-09-03 00:00:00,3455.060059,-0.035757594,21.7269001,-0.000846527
2020-09-04 00:00:00,3426.959961,-0.008166281,21.69869995,-0.00129878
2020-09-08 00:00:00,3331.840088,-0.028148829,21.59420013,-0.004827582
2020-09-09 00:00:00,3398.959961,0.019944761,21.87241936,0.012801687
2020-09-10 00:00:00,3339.189941,-0.017741246,21.38699913,-0.022443233
2020-09-11 00:00:00,3340.969971,0.00053293,21.43664932,0.002318822
2020-09-14 00:00:00,3383.540039,0.012661335,21.26749992,-0.00792196
2020-09-15 00:00:00,3401.199951,0.005205786,21.06480026,-0.009576669
2020-09-16 00:00:00,3385.48999,-0.004629647,21.1420002,0.003658179
2020-09-17 00:00:00,3357.01001,-0.00844795,20.97916031,-0.007732014
2020-09-18 00:00:00,3319.469971,-0.011245577,20.8927002,-0.004129754
2020-09-21 00:00:00,3281.060059,-0.011638564,21.11175919,0.010430368
2020-09-22 00:00:00,3315.570068,0.010463016,21.3448391,0.010979789
2020-09-23 00:00:00,3236.919922,-0.024007339,21.67449951,0.01532645
2020-09-24 00:00:00,3246.590088,0.002983006,22.39039993,0.032495861
2020-09-25 00:00:00,3298.459961,0.015850439,22.13843918,-0.011316866
2020-09-28 00:00:00,3351.600098,0.015982192,22.30937004,0.007691344
2020-09-29 00:00:00,3335.469971,-0.004824283,22.34910011,0.001779285
2020-09-30 00:00:00,3363,0.008219843,22.37350082,0.001091203
2020-10-01 00:00:00,3380.800049,0.00527895,22.08160019,-0.013132569
2020-10-02 00:00:00,3348.419922,-0.009623813,21.84473038,-0.010784971
2020-10-05 00:00:00,3408.600098,0.017813109,21.59499931,-0.011497945
2020-10-06 00:00:00,3360.969971,-0.014072064,21.36325073,-0.010789584
2020-10-07 00:00:00,3419.439941,0.017247164,21.68823051,0.01509755
2020-10-08 00:00:00,3446.830078,0.007978213,21.44980049,-0.011054397
2020-10-09 00:00:00,3477.139893,0.008755095,21.35586929,-0.004388734
2020-10-12 00:00:00,3534.219971,0.01628253,21.14859009,-0.009753369
2020-10-13 00:00:00,3511.929932,-0.006326892,21.19890022,0.002376063
2020-10-14 00:00:00,3488.669922,-0.006645172,21.33348083,0.006328405
2020-10-15 00:00:00,3483.340088,-0.001528924,21.32616997,-0.000342753
2020-10-16 00:00:00,3483.810059,0.00013491,21.28409958,-0.00197466
2020-10-19 00:00:00,3426.919922,-0.016464664,21.08880043,-0.009218181
2020-10-20 00:00:00,3443.120117,0.004716195,21.2072506,0.005601018
2020-10-21 00:00:00,3435.560059,-0.002198114,21.09259987,-0.005420871
2020-10-22 00:00:00,3453.48999,0.005205354,21.1492691,0.002683085
2020-10-23 00:00:00,3465.389893,0.003439838,20.95420074,-0.009266208
2020-10-26 00:00:00,3400.969971,-0.018764473,20.90243912,-0.002473283
2020-10-27 00:00:00,3390.679932,-0.003030205,20.96379089,0.00293085
2020-10-28 00:00:00,3271.030029,-0.035925542,21.01930046,0.002644379
2020-10-29 00:00:00,3310.110107,0.011876525,21.23559952,0.010237911
2020-10-30 00:00:00,3269.959961,-0.012203713,21.34560013,0.00516664
2020-11-02 00:00:00,3310.23999,0.012242951,21.2744503,-0.003338799
2020-11-03 00:00:00,3369.159912,0.017642738,21.37195015,0.004572485
2020-11-04 00:00:00,3443.439941,0.021807526,21.03570938,-0.015857881
2020-11-05 00:00:00,3510.449951,0.019273266,20.93440056,-0.004827675
2020-11-06 00:00:00,3509.439941,-0.000287757,20.75550079,-0.008582456
2020-11-09 00:00:00,3550.5,0.011631975,20.52036095,-0.0113937
2020-11-10 00:00:00,3545.530029,-0.001400775,20.33530045,-0.009059296
2020-11-11 00:00:00,3572.659912,0.007622728,20.32209969,-0.000649366
2020-11-12 00:00:00,3537.01001,-0.010028652,20.46430016,0.006972964
2020-11-13 00:00:00,3585.149902,0.013518547,20.6032505,0.006766943
2020-11-16 00:00:00,3626.909912,0.011580735,20.34473991,-0.012626457
2020-11-17 00:00:00,3609.530029,-0.004803444,20.25995064,-0.004176335
2020-11-18 00:00:00,3567.790039,-0.011631211,20.27948952,0.000963944
2020-11-19 00:00:00,3581.870117,0.003938676,20.31267929,0.00163528
2020-11-20 00:00:00,3557.540039,-0.006815737,20.23340034,-0.003910565
2020-11-23 00:00:00,3577.590088,0.005620108,20.08671951,-0.007275845
2020-11-24 00:00:00,3635.409912,0.016032459,20.10154915,0.000738008
2020-11-25 00:00:00,3629.649902,-0.001585675,20.02511978,-0.00380941
2020-11-27 00:00:00,3638.350098,0.002394111,20.02910042,0.000198762
2020-11-30 00:00:00,3621.629883,-0.004606141,20.03807068,0.000447761
2020-12-01 00:00:00,3662.449951,0.011208141,20.16160011,0.006145813
